requestId,aid
"1d072121-1037-432b-8523-04ca5598ca36","AIDHBKN81001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDGXLF91001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDOJQL02001"
"1d072121-1037-432b-8523-04ca5598ca36","AID4752E6001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDA1EE91001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDAOWUI1001"
"1d072121-1037-432b-8523-04ca5598ca36","AID5GMO32001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDPCOS81001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDIJF422001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDXL1LJ1001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDKQVUB1001"
"1d072121-1037-432b-8523-04ca5598ca36","AID1SW472001"
"1d072121-1037-432b-8523-04ca5598ca36","AID19Q4G1001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDEFKG12001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDG1UAC1001"
"1d072121-1037-432b-8523-04ca5598ca36","AID22RM04001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDGVME91001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDXGCZM4001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDLN2WD1001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDFRTDJ1001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDY7PBO6001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDN69TI1001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDS8V472001"
"1d072121-1037-432b-8523-04ca5598ca36","AID93X092001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDDMMGD1001"
"1d072121-1037-432b-8523-04ca5598ca36","AID61U671001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDJZYF34001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDEVBWE1001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDE4AI92001"
"1d072121-1037-432b-8523-04ca5598ca36","AID0E4192001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDNOV191001"
"1d072121-1037-432b-8523-04ca5598ca36","AID8S9971001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDP1SOI5001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDUTLK45001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDY5ZFJ1001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDLM0671001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDWK4H92001"
"1d072121-1037-432b-8523-04ca5598ca36","AID57XUI1001"
"1d072121-1037-432b-8523-04ca5598ca36","AID2TKMH1001"
"1d072121-1037-432b-8523-04ca5598ca36","AID2FZJ91001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDASY544001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDVT3K81001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDUIBS81001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDN5V481001"
"1d072121-1037-432b-8523-04ca5598ca36","AID20B8H6001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDOQVRJ1001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDNGDR81001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDT9ON34001"
"1d072121-1037-432b-8523-04ca5598ca36","AID14EX72001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDUSS182001"
"1d072121-1037-432b-8523-04ca5598ca36","AID4OMA22001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDC8HO04001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDRC8591001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDRNBP91001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDS6EO92001"
"1d072121-1037-432b-8523-04ca5598ca36","AID7CGD72001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDB1XUI1001"
"1d072121-1037-432b-8523-04ca5598ca36","AID5GCZM4001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDTN7J81001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDSG9I12001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDIRML62001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDK2XUI1001"
"1d072121-1037-432b-8523-04ca5598ca36","AID39XA81001"
"1d072121-1037-432b-8523-04ca5598ca36","AID1AEX72001"
"1d072121-1037-432b-8523-04ca5598ca36","AID6AIJJ1001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDAOEM91001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDEF5Q72001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDD6RYY3001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDI2K2O4001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDGFKG12001"
"1d072121-1037-432b-8523-04ca5598ca36","AID5FR182001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDPI4B81001"
"1d072121-1037-432b-8523-04ca5598ca36","AID8JT2G1001"
"1d072121-1037-432b-8523-04ca5598ca36","AID8OWUI1001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDU0ZG34001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDN1MC32001"
"1d072121-1037-432b-8523-04ca5598ca36","AID1OSS71001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDXHV472001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDHD7GB2001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDBT9U81001"
"1d072121-1037-432b-8523-04ca5598ca36","AID4MEZY3001"
"1d072121-1037-432b-8523-04ca5598ca36","AID82XUI1001"
"1d072121-1037-432b-8523-04ca5598ca36","AID9IN891001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDYGGD72001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDRMROI5001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDR7VF71001"
"1d072121-1037-432b-8523-04ca5598ca36","AID2ZM2Z3001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDVX0LJ1001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDMHH412001"
"1d072121-1037-432b-8523-04ca5598ca36","AID7M1G24001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDNTYG34001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDKW0LJ1001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDLOROI5001"
"1d072121-1037-432b-8523-04ca5598ca36","AID07RF34001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDL5VI91001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDKTMK34001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDP8DIB4001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDFQUJ02001"
"1d072121-1037-432b-8523-04ca5598ca36","AID5TH0N4001"
"1d072121-1037-432b-8523-04ca5598ca36","AID19FI34001"
"1d072121-1037-432b-8523-04ca5598ca36","AID4KXI12001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDV41HR6001"
"1d072121-1037-432b-8523-04ca5598ca36","AID6Y3P04001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDSDGX72001"
"1d072121-1037-432b-8523-04ca5598ca36","AID4GFF34001"
"1d072121-1037-432b-8523-04ca5598ca36","AID57KKJ1001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDALDK34001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDD5D412001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDJQROI5001"
"1d072121-1037-432b-8523-04ca5598ca36","AID0B3UD1001"
"1d072121-1037-432b-8523-04ca5598ca36","AID9GV472001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDDJW191001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDXNK2O4001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDFKLD02001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDNZWUI1001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDQN4BD4001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDXR2K81001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDQQQ391001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDPZMG81001"
"1d072121-1037-432b-8523-04ca5598ca36","AID8NQL92001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDCJ8DP5001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDZMOJ92001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDWECV61001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDP7AN04001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDDSUV52001"
"1d072121-1037-432b-8523-04ca5598ca36","AID13GI91001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDY4O671001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDKLHH34001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDFHPN34001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDD2XUI1001"
"1d072121-1037-432b-8523-04ca5598ca36","AID9NIJJ1001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDHDP182001"
"1d072121-1037-432b-8523-04ca5598ca36","AID821HR6001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDR7OWN4001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDJQYGX3001"
"1d072121-1037-432b-8523-04ca5598ca36","AID70PN34001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDJ9SL34001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDM8EX72001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDHY7CZ3001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDSEW191001"
"1d072121-1037-432b-8523-04ca5598ca36","AID401LJ1001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDTVPSO5001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDVCV472001"
"1d072121-1037-432b-8523-04ca5598ca36","AID1QVUB1001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDKTDTD1001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDMAV472001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDBMHH34001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDY5TM72001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDWW42L5001"
"1d072121-1037-432b-8523-04ca5598ca36","AID5AIX72001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDRBSYL4001"
"1d072121-1037-432b-8523-04ca5598ca36","AID1ARL62001"
"1d072121-1037-432b-8523-04ca5598ca36","AID6COO34001"
"1d072121-1037-432b-8523-04ca5598ca36","AID883I44001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDWT9RJ1001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDFIYZH6001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDVVKEZ3001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDG8RL62001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDU4DR12001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDOD1632001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDVNWUI1001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDX5LW71001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDDZAX72001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDYDHQ61001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDIW6F34001"
"1d072121-1037-432b-8523-04ca5598ca36","AID0Y5J32001"
"1d072121-1037-432b-8523-04ca5598ca36","AID23XUI1001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDND0P34001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDZIIZY3001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDX0PL92001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDO2ZG34001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDSHSJL3001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDRDFBZ3001"
"1d072121-1037-432b-8523-04ca5598ca36","AID826H34001"
"1d072121-1037-432b-8523-04ca5598ca36","AID0FV472001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDMXRX62001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDNJPTA2001"
"1d072121-1037-432b-8523-04ca5598ca36","AID5OWUI1001"
"1d072121-1037-432b-8523-04ca5598ca36","AID8L7NS3001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDBJ8DP5001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDI11744001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDYMJ312001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDSLTP04001"
"1d072121-1037-432b-8523-04ca5598ca36","AID8NHH34001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDMHEK61001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDRLTP04001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDIAJA44001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDTPD8H6001"
"1d072121-1037-432b-8523-04ca5598ca36","AID7AVZI1001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDSU8YX5001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDZHOK45001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDOGGD72001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDPCGD72001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDAPKR34001"
"1d072121-1037-432b-8523-04ca5598ca36","AID6P4EE1001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDGW4W34001"
"1d072121-1037-432b-8523-04ca5598ca36","AID1Y2G12001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDPEJY34001"
"1d072121-1037-432b-8523-04ca5598ca36","AID1N4BD4001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDAFE1Z3001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDTJI591001"
"1d072121-1037-432b-8523-04ca5598ca36","AID9RGW12001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDA7D412001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDBASOI5001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDQMLK45001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDKPBOP6001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDA5VZI1001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDANHH34001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDWND6Z3001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDCMXS61001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDLOYG34001"
"1d072121-1037-432b-8523-04ca5598ca36","AID19IF44001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDLXQW12001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDGV2322001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDDA2812001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDFX2H34001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDYNVVU5001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDMRRQI1001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDYRQOI5001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDSDTS34001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDS7D412001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDQQHH34001"
"1d072121-1037-432b-8523-04ca5598ca36","AID9XSS34001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDNNSOI5001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDEWUJJ1001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDEHUOI5001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDG3WOI5001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDH8XUI1001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDH2KK34001"
"1d072121-1037-432b-8523-04ca5598ca36","AID40L2O4001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDTGWM34001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDNHV182001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDYHROI5001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDKM0SN4001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDTEP191001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDQQQF34001"
"1d072121-1037-432b-8523-04ca5598ca36","AID4DXQ72001"
"1d072121-1037-432b-8523-04ca5598ca36","AID9W4H34001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDAA1HR6001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDNZQ534001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDJ7XUI1001"
"1d072121-1037-432b-8523-04ca5598ca36","AID7KV472001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDIXJK34001"
"1d072121-1037-432b-8523-04ca5598ca36","AID3PSM34001"
"1d072121-1037-432b-8523-04ca5598ca36","AID7HAF34001"
"1d072121-1037-432b-8523-04ca5598ca36","AID94NP92001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDRU5VD1001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDCQMK45001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDGBOWN4001"
"1d072121-1037-432b-8523-04ca5598ca36","AID4F5AD1001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDE4KK34001"
"1d072121-1037-432b-8523-04ca5598ca36","AID72ZG34001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDAQVUB1001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDIU4W34001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDMED232001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDL2E191001"
"1d072121-1037-432b-8523-04ca5598ca36","AID72DRI1001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDEYFCZ3001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDQCA8H6001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDDQ4U61001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDAZV472001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDFGG724001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDSMCX72001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDCAMK45001"
"1d072121-1037-432b-8523-04ca5598ca36","AID6ZRI34001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDTMW191001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDVFCP34001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDHWMK34001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDZ8QTA2001"
"1d072121-1037-432b-8523-04ca5598ca36","AID7UJK34001"
"1d072121-1037-432b-8523-04ca5598ca36","AID0URI34001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDHD4012001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDX0KK34001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDP6SFC1001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDTZ4Q04001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDXN8L34001"
"1d072121-1037-432b-8523-04ca5598ca36","AID57O8Z3001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDZANI34001"
"1d072121-1037-432b-8523-04ca5598ca36","AID6010Z3001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDXMX314001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDKH40Z3001"
"1d072121-1037-432b-8523-04ca5598ca36","AID0Z0H34001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDGQVRJ1001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDR6Q191001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDH3A3Z3001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDA542G4001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDWGHO71001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDI9OP04001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDLQU182001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDFKM591001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDFRJK45001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDW9KI34001"
"1d072121-1037-432b-8523-04ca5598ca36","AID0SY744001"
"1d072121-1037-432b-8523-04ca5598ca36","AID88HA71001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDCKGD72001"
"1d072121-1037-432b-8523-04ca5598ca36","AID8E6XV3001"
"1d072121-1037-432b-8523-04ca5598ca36","AID4JSO04001"
"1d072121-1037-432b-8523-04ca5598ca36","AID0QJG12001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDS9H844001"
"1d072121-1037-432b-8523-04ca5598ca36","AID95JK45001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDMF1LJ1001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDRFAF71001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDDWZ2N4001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDKG1O04001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDE5SOI5001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDP2ZG34001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDUORRH1001"
"1d072121-1037-432b-8523-04ca5598ca36","AID1O50Z3001"
"1d072121-1037-432b-8523-04ca5598ca36","AID1L9H34001"
"1d072121-1037-432b-8523-04ca5598ca36","AID6PWUI1001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDVBDN04001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDSWHI34001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDJWXG34001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDFD4192001"
"1d072121-1037-432b-8523-04ca5598ca36","AID4H3QZ3001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDQ5UF82001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDEJWK34001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDCLR5J1001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDMOWUI1001"
"1d072121-1037-432b-8523-04ca5598ca36","AID4S9CZ3001"
"1d072121-1037-432b-8523-04ca5598ca36","AID7UV472001"
"1d072121-1037-432b-8523-04ca5598ca36","AID5LLIJ1001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDJNV472001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDV6ZG34001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDMM9Z34001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDXHJI34001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDQHCZM4001"
"1d072121-1037-432b-8523-04ca5598ca36","AID2POP34001"
"1d072121-1037-432b-8523-04ca5598ca36","AID42TE44001"
"1d072121-1037-432b-8523-04ca5598ca36","AID5BSF32001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDRC4192001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDOTA191001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDBMWA72001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDY19M62001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDBGD8H6001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDK3ZG34001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDGVCQ02001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDUXUK34001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDH85H92001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDF4XUI1001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDKQQI12001"
"1d072121-1037-432b-8523-04ca5598ca36","AID6OC8H6001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDRMYG34001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDLEF2L5001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDLILJ34001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDXKTK44001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDKSVVU5001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDATRV34001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDDUWR34001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDEI8J34001"
"1d072121-1037-432b-8523-04ca5598ca36","AID63D591001"
"1d072121-1037-432b-8523-04ca5598ca36","AID6EHBD4001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDD8XUI1001"
"1d072121-1037-432b-8523-04ca5598ca36","AID52PR34001"
"1d072121-1037-432b-8523-04ca5598ca36","AID6BDK34001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDHGQO72001"
"1d072121-1037-432b-8523-04ca5598ca36","AID69KT34001"
"1d072121-1037-432b-8523-04ca5598ca36","AID6F0P34001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDKLOV72001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDNMWJ86001"
"1d072121-1037-432b-8523-04ca5598ca36","AIDKDVOI5001"
"1d072121-1037-432b-8523-04ca5598ca36","AID1YWYP6001"
